time,c0,c1,v0,v1,i0,i1,cpu_uj,sys_uj
430.359890938,97,71,8701000,7958000,0,712000,1516015039,1554037586
431.367955923,97,70,8702000,7961000,0,608000,1516805809,1555171616
432.374634027,97,70,8702000,7968000,0,586000,1517610616,1556290388
433.381841898,97,70,8702000,7968000,0,576000,1518765826,1557714029
434.391155005,97,70,8702000,7952000,0,696000,1519650833,1559022192
435.399202824,97,70,8702000,7966000,0,575000,1520423048,1560071201
436.407279015,97,70,8702000,7967000,0,576000,1521206493,1561144990
437.417706966,97,70,8702000,7967000,0,572000,1521992624,1562222441
438.426156998,97,70,8702000,7966000,0,576000,1522805549,1563375209
439.432698011,97,70,8702000,7964000,0,596000,1523593328,1564452965
440.439220905,97,70,8702000,7965000,0,576000,1525103578,1566645159
441.447237015,97,70,8702000,7937000,0,768000,1525910766,1567814650
442.455137968,97,70,8702000,7962000,0,590000,1526707212,1568942821
443.463245869,97,70,8702000,7966000,0,575000,1527502071,1570042611
444.472359896,97,70,8703000,7966000,0,574000,1528296014,1571142401
445.478528976,97,70,8703000,7965000,0,581000,1529071708,1572209720
446.484622002,97,70,8703000,7966000,0,572000,1529846852,1573277039
447.492151976,97,70,8703000,7963000,0,575000,1530642932,1574387082
448.498705864,97,70,8703000,7955000,0,588000,1531436936,1575478510
449.504673958,97,70,8703000,7963000,0,577000,1532478315,1577051199
450.513703823,97,70,8703000,7940000,0,647000,1533307781,1578220080
451.521842957,97,70,8703000,7961000,0,584000,1534160562,1579454208
452.530927896,97,70,8703000,7960000,0,605000,1535009192,1580692242
453.539109945,97,70,8703000,7962000,0,616000,1535830601,1581870462
454.543459892,97,70,8703000,7966000,0,588000,1537395356,1583768528
455.549752951,97,70,8704000,7893000,0,942000,1540169458,1587347926
456.557147026,97,70,8704000,7884000,0,1059000,1542287250,1590244036
457.564188957,97,70,8704000,7903000,0,874000,1543982802,1592793712
458.573832989,97,70,8704000,7923000,0,825000,1545623423,1595174077
459.590225935,97,70,8704000,7919000,0,854000,1547076239,1597265686
460.598240852,97,70,8704000,7937000,0,774000,1548227787,1599053828
461.61468792,97,70,8704000,7939000,0,756000,1549484192,1600836966
462.62407589,97,70,8704000,7926000,0,774000,1550848874,1602880051
463.633472919,97,70,8705000,7923000,0,786000,1552385063,1604980266
464.639092922,97,70,8705000,7929000,0,857000,1553704335,1606866674
465.645213842,97,70,8705000,7924000,0,769000,1555111070,1608907441
466.654268026,97,70,8705000,7905000,0,838000,1557221660,1611741906
467.66347599,97,70,8705000,7914000,0,880000,1558821326,1613920062
468.669796944,97,70,8705000,7917000,0,843000,1560397555,1616188489
469.674518824,97,70,8705000,7884000,0,906000,1563078151,1619679996
470.683549881,97,70,8705000,7881000,0,977000,1564941001,1622335568
471.692224026,97,70,8705000,7911000,0,865000,1566577166,1624768850
472.701385021,97,70,8705000,7913000,0,838000,1568198866,1627183212
473.711109877,97,70,8705000,7917000,0,835000,1569701853,1629478616
474.722256899,97,70,8706000,7916000,0,822000,1571333501,1631740207
475.729410887,97,70,8706000,7911000,0,820000,1572733461,1633798185
476.734067917,97,70,8706000,7917000,0,820000,1575059810,1636521323
477.744746923,97,70,8707000,7872000,0,1058000,1578332202,1639899183
478.754462957,97,70,8706000,7899000,0,1044000,1580231977,1642571783
479.762414932,97,70,8706000,7906000,0,844000,1581581217,1644520020
480.773345947,97,70,8706000,7939000,0,664000,1582436927,1645782285
481.782491922,97,70,8707000,7938000,0,643000,1583282567,1646993281
482.792026043,97,70,8707000,7941000,0,655000,1584503328,1648555411
483.798415899,97,70,8707000,7878000,0,957000,1588226708,1652991495
484.805305004,97,70,8707000,7887000,0,1190000,1589930683,1655353916
485.816314936,97,70,8707000,7896000,0,818000,1592145521,1658353237
486.827437878,97,70,8707000,7904000,0,933000,1593868722,1660883077
487.838821888,97,70,8707000,7914000,0,819000,1595346745,1663033645
488.846197844,97,70,8707000,7911000,0,839000,1597049561,1665306222
489.852046013,97,70,8707000,7919000,0,822000,1601058950,1669222960
490.858847857,97,70,8706000,7863000,0,1338000,1603728072,1672600637
491.867156982,97,70,8706000,7894000,0,936000,1605238200,1674765793
492.877315044,97,70,8706000,7916000,0,789000,1606224403,1676315349
493.885890007,97,70,8706000,7929000,0,679000,1607093114,1677572487
494.894711018,97,70,8706000,7931000,0,652000,1607927707,1678769567
495.903005838,97,70,8706000,7938000,0,630000,1608732514,1679927828
496.911815882,97,70,8706000,7936000,0,657000,1609558440,1681128020
497.920835972,97,70,8706000,7937000,0,649000,1610355740,1682227199
498.929822922,97,70,8706000,7935000,0,641000,1611215601,1683506981
499.939405918,97,70,8707000,7936000,0,647000,1612013634,1684639669
500.946142912,97,70,8707000,7939000,0,643000,1612800314,1685704607
501.951742887,97,70,8707000,7938000,0,632000,1613613239,1686836074
502.958932877,97,70,8707000,7934000,0,652000,1614429582,1688007702
503.965098858,97,70,8707000,7939000,0,629000,1615214065,1689088754
504.973037958,97,70,8707000,7940000,0,629000,1615998487,1690180121
505.981180906,97,70,8707000,7938000,0,633000,1616805248,1691328006
506.988381863,97,70,8707000,7938000,0,650000,1617593942,1692443360
507.995054007,97,70,8707000,7938000,0,644000,1618432075,1693675595
509.001369953,97,70,8707000,7941000,0,640000,1619242253,1694806208
510.008127928,97,70,8707000,7940000,0,629000,1620793153,1696677175
511.018697977,97,70,8707000,7924000,0,787000,1621688536,1697990159
512.024675846,97,70,8707000,7934000,0,675000,1622991755,1699825116
513.032209873,97,70,8707000,7926000,0,749000,1623831963,1701018289
514.040273905,97,70,8707000,7928000,0,661000,1624651541,1702197790
515.049342871,97,70,8707000,7938000,0,644000,1625446156,1703308017
516.054136038,97,70,8707000,7940000,0,626000,1626691209,1704950286
517.059656858,97,70,8707000,7887000,0,941000,1628896159,1707791526
518.067080975,97,70,8707000,7864000,0,1107000,1632420564,1711825573
519.075141907,97,70,8707000,7901000,0,970000,1634315701,1714422185
520.082188845,97,70,8708000,7923000,0,742000,1636112571,1716742797
521.091723919,97,70,8707000,7798000,0,1656000,1641852913,1722192429
522.103354931,97,70,8707000,7875000,0,1001000,1644001467,1725147133
523.109951019,97,70,8708000,7821000,0,1034000,1647473748,1728878874
524.117465019,97,70,8707000,7873000,0,1019000,1649360706,1731431785
525.127028942,97,70,8708000,7866000,0,931000,1652499187,1735169386
526.134628057,97,70,8708000,7885000,0,1078000,1654554052,1737994818
527.143257856,97,70,8708000,7883000,0,883000,1656851532,1740887083
528.149243832,97,70,8708000,7907000,0,902000,1659216089,1743762442
529.153489828,97,70,8707000,7859000,0,1117000,1661673724,1747020490
530.159323931,97,70,8708000,7848000,0,1095000,1664097546,1750006262
531.16614604,97,70,8708000,7896000,0,902000,1666134345,1752803068
532.175484896,97,70,8708000,7878000,0,922000,1667654239,1754965355
533.182945013,97,70,8708000,7890000,0,796000,1669344115,1757425859
534.18958497,97,70,8708000,7870000,0,915000,1672596670,1761361213
535.199688911,97,70,8708000,7838000,0,1177000,1674257493,1763687257
536.207197905,97,70,8708000,7888000,0,828000,1676625163,1766888665
537.216217995,97,70,8708000,7891000,0,1050000,1679770724,1770713667
538.223222971,97,70,8708000,7844000,0,1171000,1685032673,1775938751
539.228595018,97,70,8708000,7713000,0,1586000,1690908268,1781831070
540.238111973,97,70,8708000,7728000,0,1682000,1693637937,1785786566
541.248302937,97,70,8708000,7848000,0,1149000,1697550707,1790127619
542.257488966,97,70,8708000,7839000,0,1356000,1699136031,1792459156
543.267407894,97,70,8708000,7887000,0,831000,1700483928,1794472273
544.275233984,97,70,8708000,7896000,0,769000,1704141816,1798705234
545.286805868,97,70,8708000,7809000,0,1245000,1706623682,1801976527
546.295433044,97,70,8708000,7865000,0,985000,1711301283,1806827283
547.312230825,97,70,8708000,7716000,0,1380000,1715395388,1811348207
548.327262878,97,70,8708000,7815000,0,1330000,1727608797,1821012611
549.341284037,97,70,8708000,7534000,0,3056000,1740744994,1831155834
550.350546837,97,70,8708000,7519000,0,3051000,1753949428,1841327622
551.358520031,97,70,8708000,7525000,0,3082000,1766635064,1851264303
552.362117052,97,70,8708000,7531000,0,2989000,1779761251,1861376277
553.367169857,97,70,8708000,7513000,0,2983000,1792492115,1871286530
554.373525858,97,70,8708000,7493000,0,3022000,1802193933,1879400889
555.380105019,97,70,8708000,7704000,0,1725000,1807178723,1884731014
556.388870001,97,70,8709000,7743000,0,1460000,1811452271,1889660811
557.397742987,97,70,8709000,7756000,0,1375000,1815780141,1894547945
558.404073,97,70,8708000,7768000,0,1345000,1819899698,1899088949
559.410598993,97,70,8709000,7772000,0,1303000,1824288664,1903800607
560.41859293,97,70,8708000,7765000,0,1327000,1828492938,1908351743
561.436133862,97,70,8709000,7764000,0,1338000,1832928230,1913242416
562.441930056,97,70,8709000,7775000,0,1318000,1837074642,1917878879
563.451514006,97,70,8709000,7758000,0,1377000,1841377976,1922628134
564.461205959,97,70,8709000,7765000,0,1354000,1845983494,1927554635
565.465559006,97,70,8709000,7757000,0,1382000,1850275658,1932262997
566.472481012,97,70,8709000,7763000,0,1352000,1854678357,1937097152
567.480136871,97,69,8709000,7760000,0,1392000,1859213196,1941990084
568.489555836,97,69,8709000,7754000,0,1397000,1863691701,1946855001
569.496544838,97,69,8709000,7761000,0,1382000,1868096291,1951688546
570.507184982,97,69,8709000,7770000,0,1359000,1872518277,1956499141
571.514102936,97,69,8709000,7754000,0,1356000,1875485066,1960033434
572.520401955,97,69,8709000,7830000,0,989000,1878031813,1963009806
573.531255007,97,69,8709000,7870000,0,766000,1881425847,1966220247
574.538800001,97,69,8709000,7750000,0,1177000,1883450622,1968779566
575.547178984,97,69,8709000,7821000,0,885000,1884916988,1970715963
576.558591843,97,69,8710000,7849000,0,707000,1887055654,1973465345
577.567440033,97,69,8710000,7817000,0,928000,1889761031,1976655950
578.575232029,97,69,8710000,7863000,0,871000,1892001321,1979363341
579.582535028,97,69,8710000,7834000,0,971000,1895408050,1983107960
580.589124918,97,69,8710000,7700000,0,1281000,1900043170,1987926246
581.594212055,97,69,8710000,7779000,0,1351000,1906488283,1994000998
582.600769043,97,69,8710000,7661000,0,1941000,1914200055,2000845524
583.612303972,97,69,8710000,7703000,0,1797000,1916561560,2004181758
584.621320963,97,69,8710000,7809000,0,976000,1918551729,2007229480
585.631469011,97,69,8710000,7818000,0,955000,1919743010,2008988204
586.639549971,97,69,8710000,7871000,0,726000,1920882899,2010676127
587.647450924,97,69,8710000,7882000,0,747000,1922614218,2012995151
588.654752016,97,69,8710000,7852000,0,831000,1924459734,2015397489
589.663262844,97,69,8710000,7861000,0,800000,1926054029,2017627159
590.671257019,97,69,8710000,7866000,0,790000,1927508859,2019672991
591.683188915,97,69,8710000,7877000,0,744000,1934882009,2026118165
592.69204402,97,69,8710000,7731000,0,1906000,1936438402,2028324153
593.701889992,97,69,8711000,7864000,0,783000,1938295514,2030761097
594.709326029,97,69,8710000,7839000,0,843000,1939528726,2032490524
595.71831584,97,69,8710000,7893000,0,731000,1940616797,2034005840
596.72318697,97,69,8710000,7883000,0,665000,1942618317,2036455724
597.729956865,97,69,8709000,7852000,0,881000,1944029325,2038474029
598.737968922,97,69,8710000,7880000,0,749000,1946804891,2041664328
599.745101929,97,69,8710000,7828000,0,1076000,1953723086,2048047735
600.753661871,97,69,8709000,7640000,0,2230000,1961721113,2055212451
601.758170843,97,69,8710000,7683000,0,1776000,1968509120,2061599641
602.7709589,97,69,8709000,7704000,0,1708000,1972928176,2066492512
603.783679008,97,69,8709000,7747000,0,1393000,1977013920,2071054512
604.791296005,97,69,8709000,7818000,0,1013000,1978681458,2073290468
605.797409058,97,69,8710000,7878000,0,691000,1979729734,2074887449
606.804359913,97,69,8710000,7879000,0,693000,1980841181,2076462213
607.81081605,97,69,8710000,7870000,0,865000,1982987172,2079113085
608.81717205,97,69,8709000,7839000,0,841000,1984982589,2081556988
609.827851057,97,69,8710000,7729000,0,1363000,1989624972,2086341887
610.836189985,97,69,8710000,7869000,0,836000,1990734283,2087952296
611.844090939,97,69,8710000,7854000,0,811000,1993076196,2090876300
612.852318048,97,69,8710000,7815000,0,1023000,1995398212,2093786204
613.860159874,97,69,8710000,7863000,0,814000,1996907302,2095837469
614.868060827,97,69,8710000,7880000,0,711000,1998534068,2097974731
615.879868984,97,69,8710000,7869000,0,829000,2000633794,2100432244
616.889132977,97,69,8710000,7722000,0,1423000,2006588307,2106113993
617.896282911,97,69,8710000,7814000,0,1304000,2011737159,2111066678
618.900321007,97,69,8710000,7645000,0,2113000,2020121720,2118384469
619.904672861,97,69,8710000,7648000,0,2107000,2028220820,2125748281
620.911492825,97,69,8710000,7695000,0,1949000,2032358078,2130805214
621.923368931,97,69,8710000,7759000,0,1311000,2036005346,2135170437
622.935199976,97,69,8710000,7770000,0,1268000,2039576138,2139425614
623.946056843,97,69,8710000,7761000,0,1233000,2043623491,2144106327
624.954424858,97,69,8710000,7750000,0,1391000,2047876288,2148772453
625.962132931,97,69,8710000,7756000,0,1312000,2051165586,2152604291
626.971017838,97,69,8710000,7796000,0,1100000,2054079092,2156190341
627.978911877,97,69,8710000,7804000,0,1080000,2057825786,2160403710
628.989954948,97,69,8710000,7784000,0,1279000,2060316869,2163478592
629.999332905,97,69,8710000,7813000,0,1087000,2064548913,2168051944
631.008158922,97,69,8710000,7785000,0,1301000,2067264849,2171444270
632.016180992,97,69,8710000,7807000,0,1092000,2070525705,2175162705
633.024436951,97,69,8710000,7793000,0,1160000,2073649354,2178838538
634.033965826,97,69,8710000,7804000,0,1137000,2076119196,2181904448
635.041066885,97,69,8710000,7814000,0,1011000,2078749622,2185114523
636.047983885,97,69,8710000,7811000,0,1041000,2081624736,2188466931
637.055482864,97,69,8710000,7807000,0,1059000,2084519260,2191782963
638.062186003,97,69,8710000,7745000,0,1173000,2088105616,2195779535
639.069555998,97,69,8710000,7811000,0,1079000,2090875018,2199003037
640.07565999,97,69,8710000,7766000,0,1165000,2094338388,2202892859
641.08416605,97,69,8710000,7815000,0,1014000,2096795657,2205935148
642.095710039,97,69,8710000,7817000,0,995000,2099247677,2208927572
643.100168943,97,69,8710000,7820000,0,988000,2102237416,2212357922
644.111655951,97,69,8710000,7688000,0,1563000,2107807592,2218046995
645.119518042,97,69,8710000,7756000,0,1409000,2113755208,2224307110
646.125931025,97,69,8710000,7616000,0,2183000,2123215206,2232580161
647.134541035,97,69,8710000,7605000,0,2350000,2129631144,2238928533
648.141692877,97,69,8710000,7729000,0,1445000,2133866180,2243715569
649.149377823,97,69,8710000,7736000,0,1520000,2138405414,2248636333
650.154837847,97,69,8710000,7813000,0,1022000,2141105358,2252263460
651.162879944,97,69,8710000,7753000,0,1392000,2144951540,2256836019
652.166383028,97,69,8710000,7808000,0,999000,2146972409,2259836438
653.172420979,97,69,8710000,7811000,0,983000,2149117789,2262829473
654.181267023,97,69,8710000,7827000,0,834000,2150722155,2265190429
655.187762022,97,69,8710000,7846000,0,797000,2151932235,2267076654
656.197928905,97,69,8711000,7836000,0,798000,2153629252,2269509631
657.206208944,97,69,8711000,7818000,0,940000,2155807774,2272512004
658.218894005,97,69,8711000,7819000,0,1024000,2157686920,2275234043
659.234633923,97,69,8712000,7810000,0,1021000,2160550255,2278603297
660.241128922,97,69,8711000,7817000,0,932000,2162809587,2281710650
661.2470119,97,69,8711000,7835000,0,937000,2166227486,2285392831
662.254969835,97,69,8711000,7780000,0,1252000,2168443545,2288202150
663.266172886,97,69,8711000,7856000,0,752000,2170989559,2291230584
664.272658825,97,69,8712000,7839000,0,1072000,2175926253,2296032147
665.276942968,97,69,8711000,7632000,0,2135000,2183130763,2302625513
666.280146837,97,69,8712000,7770000,0,1361000,2186714494,2306708023
667.286133051,97,69,8712000,7634000,0,1783000,2195112788,2314119808
668.292347908,97,69,8711000,7609000,0,2161000,2201783303,2320364665
669.29865694,97,69,8712000,7801000,0,1115000,2204384066,2323491305
670.304517984,97,69,8712000,7723000,0,1481000,2209901935,2328997272
671.313541889,97,69,8712000,7651000,0,1755000,2215239690,2334266729
672.321979046,97,69,8712000,7802000,0,1000000,2219038874,2338383356
673.327918053,97,69,8712000,7663000,0,1763000,2224632488,2343841778
674.337195873,97,69,8712000,7803000,0,1150000,2228459138,2347958283
675.344998837,97,69,8711000,7707000,0,1534000,2233853290,2353532060
676.355268002,97,69,8710000,7746000,0,1397000,2237119578,2357596991
677.362656832,97,69,8711000,7733000,0,1243000,2240305910,2361584164
678.367554903,97,69,8711000,7749000,0,1289000,2244959645,2366777937
679.373369932,97,68,8711000,7767000,0,1356000,2248689006,2371333651
680.386311054,97,68,8711000,7740000,0,1449000,2253216704,2376584553
681.402374983,97,68,8710000,7758000,0,1376000,2255633263,2380517648
682.408644915,97,68,8711000,7774000,0,1198000,2259373793,2385175839
683.419453859,97,68,8711000,7760000,0,1268000,2261672371,2388827563
684.426156998,97,68,8711000,7790000,0,1029000,2263781497,2392189554
685.433992863,97,68,8711000,7807000,0,1002000,2266051632,2395547639
686.443209887,97,68,8710000,7813000,0,954000,2268506216,2398901939
687.449579,97,68,8711000,7774000,0,1126000,2270889511,2402565626
688.455575943,97,68,8711000,7794000,0,1056000,2273085245,2405864385
689.461956978,97,68,8711000,7800000,0,996000,2275623080,2409493953
690.468701839,97,68,8711000,7800000,0,1064000,2277732328,2412833788
691.480141878,97,68,8711000,7796000,0,1015000,2280064109,2416384561
692.488282919,97,68,8711000,7799000,0,1041000,2282637344,2420007964
693.496074915,97,68,8711000,7805000,0,1059000,2284836619,2423518820
694.502540827,97,68,8711000,7801000,0,1030000,2287086491,2427049878
695.515924931,97,68,8710000,7799000,0,1046000,2289526304,2430755251
696.522389889,97,68,8711000,7787000,0,1081000,2292013297,2434430413
697.527381897,97,68,8711000,7799000,0,1021000,2294505905,2438176924
698.534106016,97,68,8712000,7801000,0,1078000,2296775797,2441683812
699.541707039,97,68,8712000,7819000,0,957000,2298882725,2444862820
700.551843882,97,68,8712000,7815000,0,944000,2301064665,2448081745
701.559700966,97,68,8712000,7776000,0,1129000,2303844260,2452038705
702.564537048,97,68,8712000,7826000,0,905000,2305732012,2454727297
703.571259022,97,68,8712000,7797000,0,987000,2307919750,2457837702
704.577090025,97,68,8712000,7820000,0,958000,2310415472,2460857164
705.583119869,97,68,8711000,7827000,0,930000,2312697875,2463738321
706.588521957,97,68,8712000,7827000,0,905000,2315144463,2466972017
707.593508005,97,68,8712000,7810000,0,1024000,2317194202,2469668116
708.599442959,97,68,8712000,7826000,0,875000,2319541059,2472615313
709.605341911,97,68,8712000,7809000,0,996000,2322572423,2476546150
710.611207962,97,68,8712000,7790000,0,1133000,2324904265,2479508850
711.618237019,97,68,8712000,7815000,0,938000,2327270165,2482554862
712.624181032,97,68,8712000,7797000,0,989000,2329897477,2485780745
713.630892038,97,68,8712000,7816000,0,997000,2332387583,2489021338
714.635366917,97,68,8712000,7813000,0,998000,2335481753,2493056728
715.642561913,97,68,8712000,7805000,0,1087000,2337965328,2495947528
716.648429871,97,68,8712000,7825000,0,924000,2340372365,2498862804
717.653826952,97,68,8711000,7830000,0,881000,2342542159,2501552861
718.658624887,97,68,8711000,7839000,0,854000,2345003029,2504586239
719.663947821,97,68,8711000,7806000,0,979000,2347626619,2507903552
720.66848588,97,68,8711000,7824000,0,965000,2352449422,2512890966
721.674995899,97,68,8711000,7746000,0,1479000,2355283826,2516404080
722.682320833,97,68,8711000,7785000,0,1123000,2358582829,2520409014
723.68637991,97,68,8711000,7769000,0,1247000,2361910640,2524512580
724.690371037,97,68,8711000,7782000,0,1228000,2364568043,2527973020
725.696393013,97,68,8711000,7801000,0,1065000,2367074689,2530943410
726.703636885,97,68,8711000,7807000,0,971000,2369890905,2534382550
727.711915016,97,68,8711000,7778000,0,1070000,2372590300,2537983431
728.722995043,97,68,8711000,7801000,0,1108000,2375345420,2541666222
729.7363379,97,68,8711000,7797000,0,1129000,2377864396,2545229018
730.741557837,97,68,8711000,7796000,0,1109000,2380576120,2548738958
731.747535944,97,68,8711000,7799000,0,1094000,2383149355,2552071530
732.754405975,97,68,8711000,7791000,0,1059000,2385565059,2555398853
733.759105921,97,68,8711000,7800000,0,1034000,2388006459,2558595195
734.766530037,97,68,8711000,7804000,0,1022000,2390892316,2562214632
735.770246029,97,68,8711000,7791000,0,1154000,2393691748,2565943016
736.775943041,97,68,8711000,7773000,0,1160000,2396482817,2569655347
737.787458897,97,68,8711000,7785000,0,1134000,2398965965,2572790227
738.792161942,97,68,8711000,7805000,0,958000,2401446244,2575872922
739.801092863,97,68,8711000,7793000,0,1036000,2404602791,2579578479
740.809617996,97,68,8711000,7799000,0,1101000,2407250001,2582751627
741.814846992,97,68,8711000,7819000,0,1001000,2410221002,2586437287
742.822113991,97,68,8711000,7810000,0,1131000,2412821398,2589571068
743.831732988,97,68,8711000,7819000,0,964000,2415245831,2592541580
744.837873936,97,68,8711000,7820000,0,943000,2417649450,2595530525
745.842602015,97,68,8711000,7799000,0,972000,2420165862,2598518616
746.847337961,97,68,8711000,7792000,0,1034000,2423054587,2602206900
747.851313829,97,68,8711000,7812000,0,1054000,2425590042,2605177717
748.854506016,97,68,8711000,7812000,0,1034000,2428308297,2608375280
749.862107992,97,68,8711000,7817000,0,965000,2430711611,2611324674
750.866338015,97,68,8711000,7787000,0,1026000,2433772456,2615130085
751.872980833,97,68,8711000,7803000,0,1078000,2436382861,2618247386
752.88167882,97,68,8711000,7801000,0,995000,2438958172,2621446719
753.885447979,97,68,8711000,7811000,0,931000,2441820531,2625118706
754.890411854,97,68,8711000,7799000,0,1073000,2444241667,2628185105
755.895757914,97,68,8711000,7827000,0,884000,2446450768,2631057351
756.903108835,97,68,8711000,7827000,0,866000,2448875505,2634043305
757.907512903,97,68,8711000,7797000,0,1018000,2452052987,2638023031
758.91367197,97,68,8711000,7790000,0,1091000,2454724001,2641213514
759.918941021,97,68,8711000,7820000,0,915000,2457131160,2644193731
760.924366951,97,68,8712000,7827000,0,903000,2459384573,2647066160
761.930503845,97,68,8711000,7830000,0,869000,2461528488,2649816885
762.949102879,97,68,8712000,7819000,0,909000,2464082009,2653260724
763.955544949,97,68,8711000,7831000,0,920000,2466351352,2656151098
764.960626841,97,68,8711000,7797000,0,928000,2468813992,2659316434
765.967553854,97,68,8711000,7817000,0,934000,2471253866,2662364278
766.973026037,97,68,8711000,7806000,0,968000,2473823195,2665771251
767.980064869,97,68,8712000,7818000,0,958000,2475931466,2668526188
768.985560894,97,68,8711000,7828000,0,878000,2478300418,2671505551
769.991202831,97,68,8711000,7833000,0,853000,2481112849,2675093127
770.998725891,97,68,8711000,7802000,0,1069000,2483528127,2678134135
772.007458925,97,68,8711000,7829000,0,894000,2485951094,2681089388
773.012009859,97,68,8712000,7817000,0,908000,2488269936,2683996852
774.018069029,97,68,8713000,7821000,0,909000,2491473785,2687942703
775.025687933,97,68,8713000,7787000,0,1113000,2493755945,2690792061
776.034281969,97,68,8713000,7827000,0,863000,2495808857,2693516969
777.041625023,97,68,8713000,7832000,0,846000,2498133070,2696486932
778.04647994,97,68,8713000,7825000,0,917000,2500443244,2699434373
779.05395484,97,68,8713000,7817000,0,929000,2503461974,2703046608
780.06231904,97,68,8713000,7824000,0,906000,2505748895,2706027313
781.067190886,97,68,8713000,7823000,0,879000,2508041369,2709008384
782.07138896,97,68,8713000,7811000,0,933000,2510357404,2712035354
783.077124834,97,68,8713000,7808000,0,971000,2512780737,2715264838
784.084599972,97,68,8712000,7831000,0,876000,2515083588,2718242675
785.089669943,97,68,8713000,7828000,0,985000,2517641687,2721441458
786.09342885,97,68,8713000,7828000,0,903000,2519992999,2724311995
787.10391593,97,68,8713000,7801000,0,1028000,2522877147,2727989171
788.108544827,97,68,8713000,7836000,0,882000,2525003789,2730830106
789.113373041,97,68,8713000,7809000,0,935000,2527512145,2733879903
790.119397879,97,68,8713000,7834000,0,916000,2530034233,2736899121
791.123385906,97,68,8713000,7833000,0,919000,2532553819,2740196598
792.128733873,97,68,8711000,7814000,0,1072000,2535461770,2743757868
793.135812044,97,68,8712000,7825000,0,911000,2537816379,2746708422
794.144716024,97,68,8711000,7829000,0,878000,2540266812,2749720865
795.155426025,97,68,8712000,7815000,0,939000,2542771017,2752826692
796.160955906,97,68,8711000,7829000,0,920000,2545067520,2755910425
797.168464899,97,68,8711000,7823000,0,983000,2547541207,2759118058
798.172832966,97,68,8712000,7829000,0,880000,2550064394,2762257454
799.178184032,97,68,8712000,7798000,0,1001000,2552736262,2765653015
800.187649012,97,68,8712000,7824000,0,959000,2555111012,2768681266
801.197321892,97,68,8712000,7813000,0,917000,2557325057,2771490219
802.204560995,97,68,8712000,7833000,0,850000,2559726845,2774413307
803.211267948,97,68,8712000,7832000,0,913000,2562581330,2777939909
804.219164848,97,68,8712000,7813000,0,1046000,2564821314,2780741721
805.226969004,97,68,8712000,7837000,0,857000,2567096028,2783596877
806.233124018,97,68,8712000,7832000,0,895000,2569801160,2786838629
807.251983881,97,68,8712000,7802000,0,1009000,2572509527,2790370603
808.257457972,97,68,8712000,7823000,0,999000,2574848449,2793179555
809.263640881,97,68,8713000,7826000,0,898000,2577265130,2796242841
810.270262957,97,68,8713000,7827000,0,934000,2579947924,2799464452
811.276669025,97,68,8713000,7808000,0,996000,2582796305,2803202235
812.284824848,97,68,8713000,7794000,0,1078000,2584910313,2806042438
813.293565035,97,68,8713000,7826000,0,881000,2587577543,2809062205
814.302885056,97,67,8713000,7798000,0,948000,2590005027,2811998111
815.321197033,97,67,8713000,7827000,0,903000,2592240739,2815189814
816.331169844,97,67,8713000,7815000,0,918000,2594313487,2817824939
817.343065977,97,67,8713000,7829000,0,851000,2596130499,2820310529
818.351977825,97,67,8713000,7841000,0,795000,2598513489,2823198400
819.363116026,97,67,8713000,7827000,0,857000,2602409841,2827519494
820.379336834,97,67,8713000,7748000,0,1295000,2605085738,2830741227
821.390416861,97,67,8713000,7812000,0,957000,2607718116,2833828927
822.396559,97,67,8713000,7818000,0,926000,2610238679,2836895630
823.401671886,97,67,8713000,7795000,0,934000,2613235863,2840637442
824.411663055,97,67,8713000,7779000,0,1081000,2615664080,2843628401
825.417851925,97,67,8713000,7805000,0,944000,2618044262,2846571631
826.425919056,97,67,8712000,7824000,0,844000,2620150030,2849404814
827.442544937,97,67,8712000,7780000,0,1001000,2622978819,2853027974
828.446949005,97,67,8712000,7794000,0,950000,2625498649,2856105359
829.453871965,97,67,8712000,7814000,0,939000,2627949205,2859001592
830.46013689,97,67,8712000,7816000,0,907000,2630781045,2862238033
831.466953039,97,67,8712000,7806000,0,985000,2633298251,2865347767
832.47072196,97,67,8712000,7774000,0,1046000,2636324366,2869061197
833.477224827,97,67,8712000,7791000,0,990000,2638795918,2872082186
834.481899023,97,67,8712000,7817000,0,904000,2641370374,2875204187
835.486703873,97,67,8712000,7816000,0,917000,2643582465,2878031877
836.497562885,97,67,8712000,7818000,0,865000,2646123597,2881275827
837.504848957,97,67,8712000,7769000,0,1056000,2648781182,2884541199
838.509397984,97,67,8712000,7797000,0,898000,2651385546,2887619743
839.513967991,97,67,8712000,7799000,0,959000,2653883708,2890616013
840.521023035,97,67,8712000,7814000,0,943000,2656626438,2894208533
841.528584957,97,67,8712000,7799000,0,1042000,2659252713,2897369230
842.533267021,97,67,8712000,7804000,0,957000,2661779501,2900488241
843.538821936,97,67,8712000,7811000,0,978000,2664507094,2903607740
844.548302889,97,67,8712000,7793000,0,1027000,2667738409,2907482119
845.558222055,97,67,8712000,7802000,0,1058000,2670207458,2910444575
846.56315589,97,67,8712000,7796000,0,932000,2672787652,2913491747
847.568701982,97,67,8712000,7806000,0,927000,2675471117,2916612162
848.574863911,97,67,8712000,7810000,0,964000,2678380716,2920061555
849.584632874,97,67,8712000,7759000,0,1101000,2681401399,2923522667
